,names,stars,food_scores,overrate_scores,price_scores,service_scores
0,-3rvpkYkYD_N1IP4hSvD0A,3.5,0.3498362189985962,0.8600896196718881,0.6228346456692913,0.9038130487175072
1,-AtzcXIwEP6yO7rM9CM9ww,4.0,0.36240836063016696,0.857682479724475,0.6228346456692913,0.8861680151489068
2,-Is6Ney1wmsJAjvDdkaaaQ,3.0,0.34496958352831075,0.8807910232196422,0.6228346456692913,0.8956360819418143
3,-Kw6QNbBBgextJZlhtIq9w,4.5,0.3369521135548277,0.8543865496426323,0.6228346456692913,0.8848769151316921
4,-ORqiS4L-8pq3dLsUazXTg,4.0,0.36259553891748564,0.8807910232196422,0.6228346456692913,0.8956360819418143
5,-U_0rpIpGpOi-tokc91HUQ,4.5,0.39167056621431917,0.9055660482168647,0.7937007874015747,0.8658116715441555
6,-UjCvAsvBOr19y8lqPueiQ,2.5,0.29455623147714866,0.8688664222493797,0.4855643044619421,0.8827250817696677
7,-_xSWL2yxziy9aDHH6swBw,2.5,0.3469973483075964,0.8886420027404361,0.6228346456692913,0.8956360819418143
8,-cKjQJsU73tLKFA4unJbww,2.5,0.3163001091873343,0.828426471132837,0.6228346456692913,0.8912463418832844
9,-vEiA-QfE100luUOaJb00Q,4.0,0.3440024957104976,0.8807910232196422,0.6228346456692913,0.8956360819418143
10,-x2NjuDTiphKwCixSrv_SQ,4.5,0.3996568398065825,0.8831240973225196,0.7094488188976376,0.9081597521087965
11,0FPlueS5F6l5xIf8Zw8iEQ,4.5,0.35641865543596946,0.8755693811798689,0.6228346456692913,0.8956360819418143
12,0It4d0eFPJ5UnQqe6g2Z3w,2.5,0.3363905786928717,0.8644595044995,0.6228346456692913,0.8881046651747287
13,0PCBt3JKD6IooicImKNBzA,4.0,0.360287006707222,0.790319594119172,0.5157480314960629,0.8105525908073679
14,0iWPGjWRBrLasX55aJRdOg,4.0,0.4039619404149119,0.8849757434359145,0.6616797900262466,0.9020055086934067
15,0pi1DQ3N8gC6jhdHfDWEMA,4.5,0.38649196693183596,0.8807910232196422,0.6228346456692913,0.8956360819418143
16,0r1Ow0HYAAjU7oM_2ePN6g,3.5,0.3335829043830916,0.8543495167203643,0.7131233595800524,0.898691685315889
17,10NSeX03xC2th8-HGFq3sw,3.5,0.32684448603961946,0.7269192311965336,0.6908136482939632,0.7566706834222756
18,15RvAvPxUBl3HmnGMJdtTQ,3.5,0.3618780221494307,0.8012443061882013,0.6703412073490812,0.9003701153382682
19,17DImn_vPnuwU9hhRFXlUA,4.0,0.3585088129776946,0.7426952560826575,0.5842519685039369,0.8590118781201583
20,1GaooxqCWHzulI2Ub3CXEw,3.5,0.16802370924972704,0.8797170684738732,0.6228346456692913,0.7919177138922361
21,1Kg2YIYlNjzYb8EEgvYUtA,3.5,0.3418811417875527,0.8807910232196422,0.5944881889763778,0.9020055086934067
22,1LUaZFVMEjodl1tbAGF3sQ,4.0,0.4343160193417564,0.8698663111506129,0.7104986876640419,0.8921501118953347
23,1MrJJ9tyNyfFrxaNZ67xFg,4.0,0.3693651536421776,0.846646668888642,0.5078740157480314,0.9452143226028574
24,1OrJ5VR2qYarPQfSRi4kOw,2.5,0.33698330993604747,0.8715327926526681,0.6228346456692913,0.8956360819418143
25,1Vbt1GsmtQm2dkC4A2L_-g,4.0,0.45250350959288727,0.8852349738917896,0.7493438320209973,0.8992081253227749
26,1_Dg-GguWatioW4mvFQKQA,4.0,0.38468257682108886,0.9270821760545124,0.7755905511811022,0.9229213289722842
27,1dhPgc7E7IzzpxjHM2LphQ,3.5,0.23366089533614107,0.7836536681109506,0.6026246719160103,0.8162334308831123
28,1fMXFNFwZEtTy9p8sEmiNw,2.0,0.3360162221182343,0.8964929822612302,0.6228346456692913,0.8956360819418143
29,1h8aXynUKXUJM6Q4ZXcwyQ,5.0,0.34718452659491505,0.8807910232196422,0.6228346456692913,0.8956360819418143
30,1n-HH6BG913cKQ1tX3wQEg,4.0,0.3419123381687725,0.8807910232196422,0.6228346456692913,0.8956360819418143
31,1yQvJ-By1zO7HzSYhSlz1w,4.5,0.37039463422243024,0.8807910232196422,0.6228346456692913,0.9001979686693062
32,2-Y-kNEbrP_m1U9Hc2xH7A,3.5,0.34624863515832166,0.8638669777432136,0.6228346456692913,0.8918058185574107
33,24hc1g8a7besgI0tMb3v7w,3.5,0.3332709405708938,0.8956782579713364,0.4808398950131233,0.9058788087450507
